speaker,segment,repetition,frame,coord,point,mm
2,s,3,14,x,31,204.59
2,s,3,14,x,32,205.41
2,s,3,14,x,33,206.23000000000002
2,s,3,14,x,34,207.04000000000002
2,s,3,14,x,35,207.86
2,s,3,14,x,36,208.68
2,s,3,14,x,37,209.5
2,s,3,14,x,38,210.31
2,s,3,14,x,39,211.13
2,s,3,14,x,40,211.95
2,s,3,14,x,41,212.76999999999998
2,s,3,14,x,42,213.59
2,s,3,14,x,43,214.4
2,s,3,14,x,44,215.22
2,s,3,14,x,45,216.04000000000002
2,s,3,14,x,46,216.86
2,s,3,14,x,47,217.68
2,s,3,14,x,48,218.49
2,s,3,14,x,49,219.31
2,s,3,14,x,50,220.13
2,s,3,14,x,51,220.95
2,s,3,14,x,52,221.76999999999998
2,s,3,14,x,53,222.57999999999998
2,s,3,14,x,54,223.4
2,s,3,14,x,55,224.22
2,s,3,14,x,56,225.04000000000002
2,s,3,14,x,57,225.85
2,s,3,14,x,58,226.67000000000002
2,s,3,14,x,59,227.49
2,s,3,14,x,60,228.31
2,s,3,14,x,61,229.13
2,s,3,14,x,62,229.95
2,s,3,14,x,63,230.76
2,s,3,14,x,64,231.58
2,s,3,14,x,65,232.4
2,s,3,14,x,66,233.22
2,s,3,14,x,67,234.03
2,s,3,14,x,68,234.85
2,s,3,14,x,69,235.67
2,s,3,14,x,70,236.49
2,s,3,14,x,71,237.31
2,s,3,14,x,72,238.12
2,s,3,14,x,73,238.94
2,s,3,14,x,74,239.76
2,s,3,14,x,75,240.58
2,s,3,14,x,76,241.39
2,s,3,14,x,77,242.21
2,s,3,14,x,78,243.03
2,s,3,14,x,79,243.85
2,s,3,14,x,80,244.67
2,s,3,14,x,81,245.49
2,s,3,14,x,82,246.3
2,s,3,14,x,83,247.12
2,s,3,14,x,84,247.94
2,s,3,14,x,85,248.76
2,s,3,14,x,86,249.57
2,s,3,14,x,87,250.39
2,s,3,14,x,88,251.21
2,s,3,14,x,89,252.03
2,s,3,14,x,90,252.84
2,s,3,14,x,91,253.67
2,s,3,14,x,92,254.48
2,s,3,14,x,93,255.3
2,s,3,14,x,94,256.12
2,s,3,14,x,95,256.94
2,s,3,14,x,96,257.75
2,s,3,14,x,97,258.57
2,s,3,14,x,98,259.39
2,s,3,14,x,99,260.21000000000004
2,s,3,14,x,100,261.03
2,s,3,14,y,1,123.55300000000003
2,s,3,14,y,2,123.10900000000004
2,s,3,14,y,3,122.40400000000002
2,s,3,14,y,4,121.60000000000002
2,s,3,14,y,5,120.79000000000002
2,s,3,14,y,6,119.99700000000001
2,s,3,14,y,7,119.22700000000003
2,s,3,14,y,8,118.48200000000003
2,s,3,14,y,9,117.77300000000002
2,s,3,14,y,10,117.09500000000003
2,s,3,14,y,11,116.43700000000001
2,s,3,14,y,12,115.79300000000003
2,s,3,14,y,13,115.15900000000005
2,s,3,14,y,14,114.53900000000004
2,s,3,14,y,15,113.94600000000003
2,s,3,14,y,16,113.39300000000003
2,s,3,14,y,17,112.89500000000004
2,s,3,14,y,18,112.44700000000003
2,s,3,14,y,19,112.04100000000003
2,s,3,14,y,20,111.66800000000003
2,s,3,14,y,21,111.32200000000003
2,s,3,14,y,22,111.01000000000005
2,s,3,14,y,23,110.72900000000004
2,s,3,14,y,24,110.48100000000005
2,s,3,14,y,25,110.24700000000001
2,s,3,14,y,26,110.02400000000003
2,s,3,14,y,27,109.80000000000001
2,s,3,14,y,28,109.58300000000003
2,s,3,14,y,29,109.36200000000002
2,s,3,14,y,30,109.14500000000004
2,s,3,14,y,31,108.92900000000003
2,s,3,14,y,32,108.70500000000004
2,s,3,14,y,33,108.48400000000004
2,s,3,14,y,34,108.27400000000003
2,s,3,14,y,35,108.09100000000004
2,s,3,14,y,36,107.94900000000001
2,s,3,14,y,37,107.84400000000005
2,s,3,14,y,38,107.76600000000002
2,s,3,14,y,39,107.71500000000003
2,s,3,14,y,40,107.68400000000003
2,s,3,14,y,41,107.66700000000003
2,s,3,14,y,42,107.66100000000003
2,s,3,14,y,43,107.67100000000005
2,s,3,14,y,44,107.69500000000005
2,s,3,14,y,45,107.73500000000001
2,s,3,14,y,46,107.80000000000001
2,s,3,14,y,47,107.88800000000003
2,s,3,14,y,48,108.00600000000003
2,s,3,14,y,49,108.16600000000003
2,s,3,14,y,50,108.36900000000003
2,s,3,14,y,51,108.61300000000003
2,s,3,14,y,52,108.90500000000003
2,s,3,14,y,53,109.24400000000003
2,s,3,14,y,54,109.62000000000003
2,s,3,14,y,55,110.01700000000005
2,s,3,14,y,56,110.42400000000004
2,s,3,14,y,57,110.82700000000003
2,s,3,14,y,58,111.21300000000002
2,s,3,14,y,59,111.58000000000004
2,s,3,14,y,60,111.92900000000003
2,s,3,14,y,61,112.27400000000003
2,s,3,14,y,62,112.61700000000002
2,s,3,14,y,63,112.96600000000004
2,s,3,14,y,64,113.32500000000005
2,s,3,14,y,65,113.68500000000003
2,s,3,14,y,66,114.04100000000003
2,s,3,14,y,67,114.38000000000005
2,s,3,14,y,68,114.69500000000005
2,s,3,14,y,69,114.99000000000004
2,s,3,14,y,70,115.26800000000003
2,s,3,14,y,71,115.53900000000004
2,s,3,14,y,72,115.79300000000003
2,s,3,14,y,73,116.02700000000004
2,s,3,14,y,74,116.23100000000005
2,s,3,14,y,75,116.39700000000005
2,s,3,14,y,76,116.52200000000005
2,s,3,14,y,77,116.59300000000002
2,s,3,14,y,78,116.61400000000003
2,s,3,14,y,79,116.59700000000004
2,s,3,14,y,80,116.56600000000003
2,s,3,14,y,81,116.52600000000004
2,s,3,14,y,82,116.49200000000002
2,s,3,14,y,83,116.48100000000005
2,s,3,14,y,84,116.50900000000001
2,s,3,14,y,85,116.58300000000003
2,s,3,14,y,86,116.69200000000004
2,s,3,14,y,87,116.81700000000004
2,s,3,14,y,88,116.95300000000003
2,s,3,14,y,89,117.09500000000003
2,s,3,14,y,90,117.25400000000002
2,s,3,14,y,91,117.42400000000004
2,s,3,14,y,92,117.61000000000001
2,s,3,14,y,93,117.82100000000003
2,s,3,14,y,94,118.06100000000004
2,s,3,14,y,95,118.34600000000003
2,s,3,14,y,96,118.68800000000005
2,s,3,14,y,97,119.09900000000005
2,s,3,14,y,98,119.56000000000003
2,s,3,14,y,99,119.98700000000002
2,s,3,14,y,100,120.26100000000002
2,s,3,15,x,1,171.058
2,s,3,15,x,2,171.878
2,s,3,15,x,3,172.699
2,s,3,15,x,4,173.519
2,s,3,15,x,5,174.339
2,s,3,15,x,6,175.16
2,s,3,15,x,7,175.98000000000002
2,s,3,15,x,8,176.8
2,s,3,15,x,9,177.62099999999998
2,s,3,15,x,10,178.441
2,s,3,15,x,11,179.25799999999998
2,s,3,15,x,12,180.079
2,s,3,15,x,13,180.899
2,s,3,15,x,14,181.719
2,s,3,15,x,15,182.54000000000002
2,s,3,15,x,16,183.36
2,s,3,15,x,17,184.18
2,s,3,15,x,18,185.001
2,s,3,15,x,19,185.821
2,s,3,15,x,20,186.642
2,s,3,15,x,21,187.462
2,s,3,15,x,22,188.28199999999998
2,s,3,15,x,23,189.103
2,s,3,15,x,24,189.923
2,s,3,15,x,25,190.744
2,s,3,15,x,26,191.564
2,s,3,15,x,27,192.38400000000001
2,s,3,15,x,28,193.20499999999998
2,s,3,15,x,29,194.025
2,s,3,15,x,30,194.845
2,s,3,15,x,31,195.662
2,s,3,15,x,32,196.483
2,s,3,15,x,33,197.303
2,s,3,15,x,34,198.124
2,s,3,15,x,35,198.94400000000002
2,s,3,15,x,36,199.764
2,s,3,15,x,37,200.57999999999998
2,s,3,15,x,38,201.41
2,s,3,15,x,39,202.23000000000002
2,s,3,15,x,40,203.05
2,s,3,15,x,41,203.87
2,s,3,15,x,42,204.69
2,s,3,15,x,43,205.51
2,s,3,15,x,44,206.32999999999998
2,s,3,15,x,45,207.15
2,s,3,15,x,46,207.97
2,s,3,15,x,47,208.79000000000002
2,s,3,15,x,48,209.61
2,s,3,15,x,49,210.43
2,s,3,15,x,50,211.25
2,s,3,15,x,51,212.07
2,s,3,15,x,52,212.89
2,s,3,15,x,53,213.70999999999998
2,s,3,15,x,54,214.53
2,s,3,15,x,55,215.35
2,s,3,15,x,56,216.17000000000002
2,s,3,15,x,57,216.99
2,s,3,15,x,58,217.81
2,s,3,15,x,59,218.63
2,s,3,15,x,60,219.45
2,s,3,15,x,61,220.26999999999998
2,s,3,15,x,62,221.09
2,s,3,15,x,63,221.91
2,s,3,15,x,64,222.73000000000002
2,s,3,15,x,65,223.55
2,s,3,15,x,66,224.37
2,s,3,15,x,67,225.19
2,s,3,15,x,68,226.01
2,s,3,15,x,69,226.82999999999998
2,s,3,15,x,70,227.65
2,s,3,15,x,71,228.47
2,s,3,15,x,72,229.29
2,s,3,15,x,73,230.11
2,s,3,15,x,74,230.93
2,s,3,15,x,75,231.75
2,s,3,15,x,76,232.57
2,s,3,15,x,77,233.39
2,s,3,15,x,78,234.21
2,s,3,15,x,79,235.03
2,s,3,15,x,80,235.85
2,s,3,15,x,81,236.67
2,s,3,15,x,82,237.5
2,s,3,15,x,83,238.32
2,s,3,15,x,84,239.14
2,s,3,15,x,85,239.96
2,s,3,15,x,86,240.78
2,s,3,15,x,87,241.6
2,s,3,15,x,88,242.42
2,s,3,15,x,89,243.24
2,s,3,15,x,90,244.06
2,s,3,15,x,91,244.88
2,s,3,15,x,92,245.7
2,s,3,15,x,93,246.52
2,s,3,15,x,94,247.34
2,s,3,15,x,95,248.16
2,s,3,15,x,96,248.98
2,s,3,15,x,97,249.8
2,s,3,15,x,98,250.62
2,s,3,15,x,99,251.44
2,s,3,15,x,100,252.26
2,s,3,15,y,1,134.65200000000004
2,s,3,15,y,2,133.86500000000004
2,s,3,15,y,3,132.60400000000004
2,s,3,15,y,4,131.16700000000003
2,s,3,15,y,5,129.74300000000002
2,s,3,15,y,6,128.42400000000004
2,s,3,15,y,7,127.22800000000004
2,s,3,15,y,8,126.12300000000005
2,s,3,15,y,9,125.04800000000003
2,s,3,15,y,10,123.96300000000002
2,s,3,15,y,11,122.89200000000002
2,s,3,15,y,12,121.89200000000002
2,s,3,15,y,13,120.96000000000004
2,s,3,15,y,14,120.05800000000005
2,s,3,15,y,15,119.15600000000003
2,s,3,15,y,16,118.27500000000003
2,s,3,15,y,17,117.44800000000004
2,s,3,15,y,18,116.68100000000004
2,s,3,15,y,19,115.93900000000002
2,s,3,15,y,20,115.18600000000004
2,s,3,15,y,21,114.42400000000004
2,s,3,15,y,22,113.69100000000003
2,s,3,15,y,23,113.01300000000003
2,s,3,15,y,24,112.38600000000002
2,s,3,15,y,25,111.78600000000003
2,s,3,15,y,26,111.20300000000003
2,s,3,15,y,27,110.64000000000004
2,s,3,15,y,28,110.10500000000002
2,s,3,15,y,29,109.62300000000005
2,s,3,15,y,30,109.17900000000003
2,s,3,15,y,31,108.74200000000002
2,s,3,15,y,32,108.28800000000001
2,s,3,15,y,33,107.81000000000003
2,s,3,15,y,34,107.32200000000003
2,s,3,15,y,35,106.84700000000004
2,s,3,15,y,36,106.40000000000003
2,s,3,15,y,37,105.97600000000003
2,s,3,15,y,38,105.56900000000002
2,s,3,15,y,39,105.18300000000005
2,s,3,15,y,40,104.81600000000003
2,s,3,15,y,41,104.47700000000003
2,s,3,15,y,42,104.18600000000004
2,s,3,15,y,43,103.94900000000001
2,s,3,15,y,44,103.76200000000003
2,s,3,15,y,45,103.62000000000003
2,s,3,15,y,46,103.53500000000003
2,s,3,15,y,47,103.49800000000005
2,s,3,15,y,48,103.48800000000003
2,s,3,15,y,49,103.48800000000003
2,s,3,15,y,50,103.48800000000003
2,s,3,15,y,51,103.49100000000004
2,s,3,15,y,52,103.50800000000004
2,s,3,15,y,53,103.55500000000004
2,s,3,15,y,54,103.64400000000003
2,s,3,15,y,55,103.77200000000005
2,s,3,15,y,56,103.94200000000004
2,s,3,15,y,57,104.15200000000004
2,s,3,15,y,58,104.41000000000003
2,s,3,15,y,59,104.70100000000002
2,s,3,15,y,60,105.01600000000002
2,s,3,15,y,61,105.35900000000004
2,s,3,15,y,62,105.72200000000004
2,s,3,15,y,63,106.09400000000005
2,s,3,15,y,64,106.46700000000004
2,s,3,15,y,65,106.84400000000005
2,s,3,15,y,66,107.22000000000003
2,s,3,15,y,67,107.60000000000002
2,s,3,15,y,68,107.97300000000001
2,s,3,15,y,69,108.34200000000004
2,s,3,15,y,70,108.69800000000004
2,s,3,15,y,71,109.02700000000004
2,s,3,15,y,72,109.32900000000004
2,s,3,15,y,73,109.62000000000003
2,s,3,15,y,74,109.91200000000003
2,s,3,15,y,75,110.21300000000002
2,s,3,15,y,76,110.52500000000003
2,s,3,15,y,77,110.82000000000005
2,s,3,15,y,78,111.08100000000002
2,s,3,15,y,79,111.29800000000003
2,s,3,15,y,80,111.48800000000003
2,s,3,15,y,81,111.67400000000004
2,s,3,15,y,82,111.88500000000005
2,s,3,15,y,83,112.12900000000002
2,s,3,15,y,84,112.39300000000003
2,s,3,15,y,85,112.67800000000003
2,s,3,15,y,86,112.96900000000005
2,s,3,15,y,87,113.26800000000003
2,s,3,15,y,88,113.56300000000005
2,s,3,15,y,89,113.85800000000003
2,s,3,15,y,90,114.16600000000003
2,s,3,15,y,91,114.51500000000004
2,s,3,15,y,92,114.95900000000003
2,s,3,15,y,93,115.53900000000004
2,s,3,15,y,94,116.24400000000003
2,s,3,15,y,95,117.01400000000004
2,s,3,15,y,96,117.81700000000004
2,s,3,15,y,97,118.67800000000003
2,s,3,15,y,98,119.60400000000004
2,s,3,15,y,99,120.50900000000001
2,s,3,15,y,100,121.11200000000002
2,s,3,16,x,1,174.865
2,s,3,16,x,2,175.668
2,s,3,16,x,3,176.47199999999998
2,s,3,16,x,4,177.275
2,s,3,16,x,5,178.078
2,s,3,16,x,6,178.882
2,s,3,16,x,7,179.685
2,s,3,16,x,8,180.489
2,s,3,16,x,9,181.292
2,s,3,16,x,10,182.099
2,s,3,16,x,11,182.902
2,s,3,16,x,12,183.70600000000002
2,s,3,16,x,13,184.50900000000001
2,s,3,16,x,14,185.313
2,s,3,16,x,15,186.11599999999999
2,s,3,16,x,16,186.92000000000002
2,s,3,16,x,17,187.723
2,s,3,16,x,18,188.526
2,s,3,16,x,19,189.32999999999998
2,s,3,16,x,20,190.13299999999998
2,s,3,16,x,21,190.937
2,s,3,16,x,22,191.74
2,s,3,16,x,23,192.54399999999998
2,s,3,16,x,24,193.34699999999998
2,s,3,16,x,25,194.15
2,s,3,16,x,26,194.957
2,s,3,16,x,27,195.761
2,s,3,16,x,28,196.564
2,s,3,16,x,29,197.368
2,s,3,16,x,30,198.171
2,s,3,16,x,31,198.974
2,s,3,16,x,32,199.77800000000002
2,s,3,16,x,33,200.57999999999998
2,s,3,16,x,34,201.38
2,s,3,16,x,35,202.19
2,s,3,16,x,36,202.99
2,s,3,16,x,37,203.8
2,s,3,16,x,38,204.6
2,s,3,16,x,39,205.4
2,s,3,16,x,40,206.20999999999998
2,s,3,16,x,41,207.01
2,s,3,16,x,42,207.81
2,s,3,16,x,43,208.62
2,s,3,16,x,44,209.42000000000002
2,s,3,16,x,45,210.23000000000002
2,s,3,16,x,46,211.03
2,s,3,16,x,47,211.82999999999998
2,s,3,16,x,48,212.64
2,s,3,16,x,49,213.44
2,s,3,16,x,50,214.24
2,s,3,16,x,51,215.05
2,s,3,16,x,52,215.85
2,s,3,16,x,53,216.65
2,s,3,16,x,54,217.45999999999998
2,s,3,16,x,55,218.26
2,s,3,16,x,56,219.06
2,s,3,16,x,57,219.87
2,s,3,16,x,58,220.67000000000002
2,s,3,16,x,59,221.48000000000002
2,s,3,16,x,60,222.28
2,s,3,16,x,61,223.07999999999998
2,s,3,16,x,62,223.89
2,s,3,16,x,63,224.69
2,s,3,16,x,64,225.49
2,s,3,16,x,65,226.3
2,s,3,16,x,66,227.1
2,s,3,16,x,67,227.9
2,s,3,16,x,68,228.71
2,s,3,16,x,69,229.51
2,s,3,16,x,70,230.31
2,s,3,16,x,71,231.12
2,s,3,16,x,72,231.92
2,s,3,16,x,73,232.73
2,s,3,16,x,74,233.53
2,s,3,16,x,75,234.33
2,s,3,16,x,76,235.14
2,s,3,16,x,77,235.94
2,s,3,16,x,78,236.75
2,s,3,16,x,79,237.55
2,s,3,16,x,80,238.35
2,s,3,16,x,81,239.16
2,s,3,16,x,82,239.96
2,s,3,16,x,83,240.76
2,s,3,16,x,84,241.57
2,s,3,16,x,85,242.37
2,s,3,16,x,86,243.17
2,s,3,16,x,87,243.98
2,s,3,16,x,88,244.78
2,s,3,16,x,89,245.58
2,s,3,16,x,90,246.39
2,s,3,16,x,91,247.19
2,s,3,16,x,92,248
2,s,3,16,x,93,248.8
2,s,3,16,x,94,249.6
2,s,3,16,x,95,250.41
2,s,3,16,x,96,251.21
2,s,3,16,x,97,252.01
2,s,3,16,x,98,252.82
2,s,3,16,x,99,253.62
2,s,3,16,x,100,254.42
2,s,3,16,y,1,123.95000000000005
2,s,3,16,y,2,123.50900000000001
2,s,3,16,y,3,122.79700000000003
2,s,3,16,y,4,121.96600000000004
2,s,3,16,y,5,121.10200000000003
2,s,3,16,y,6,120.23400000000004
2,s,3,16,y,7,119.36000000000001
2,s,3,16,y,8,118.46100000000001
2,s,3,16,y,9,117.54600000000005
2,s,3,16,y,10,116.62700000000004
2,s,3,16,y,11,115.71200000000005
2,s,3,16,y,12,114.80300000000003
2,s,3,16,y,13,113.89100000000002
2,s,3,16,y,14,112.97300000000001
2,s,3,16,y,15,112.04100000000003
2,s,3,16,y,16,111.09100000000004
2,s,3,16,y,17,110.12900000000002
2,s,3,16,y,18,109.16200000000003
2,s,3,16,y,19,108.21300000000002
2,s,3,16,y,20,107.27800000000002
2,s,3,16,y,21,106.34500000000003
2,s,3,16,y,22,105.41300000000001
2,s,3,16,y,23,104.48100000000005
2,s,3,16,y,24,103.56200000000001
2,s,3,16,y,25,102.67100000000005
2,s,3,16,y,26,101.81000000000003
2,s,3,16,y,27,100.99300000000005
2,s,3,16,y,28,100.23300000000003
2,s,3,16,y,29,99.52500000000003
2,s,3,16,y,30,98.87400000000002
2,s,3,16,y,31,98.29100000000003
2,s,3,16,y,32,97.76900000000003
2,s,3,16,y,33,97.28400000000005
2,s,3,16,y,34,96.84000000000003
2,s,3,16,y,35,96.43300000000005
2,s,3,16,y,36,96.06000000000003
2,s,3,16,y,37,95.72100000000003
2,s,3,16,y,38,95.43000000000004
2,s,3,16,y,39,95.19600000000003
2,s,3,16,y,40,95.00600000000003
2,s,3,16,y,41,94.85300000000004
2,s,3,16,y,42,94.74100000000004
2,s,3,16,y,43,94.67700000000002
2,s,3,16,y,44,94.65300000000002
2,s,3,16,y,45,94.65700000000004
2,s,3,16,y,46,94.68700000000001
2,s,3,16,y,47,94.74800000000005
2,s,3,16,y,48,94.84000000000003
2,s,3,16,y,49,94.95500000000004
2,s,3,16,y,50,95.10400000000004
2,s,3,16,y,51,95.29400000000004
2,s,3,16,y,52,95.52400000000003
2,s,3,16,y,53,95.79600000000005
2,s,3,16,y,54,96.08700000000005
2,s,3,16,y,55,96.40900000000005
2,s,3,16,y,56,96.75500000000005
2,s,3,16,y,57,97.12500000000003
2,s,3,16,y,58,97.51100000000002
2,s,3,16,y,59,97.91400000000004
2,s,3,16,y,60,98.33800000000002
2,s,3,16,y,61,98.77200000000005
2,s,3,16,y,62,99.21600000000004
2,s,3,16,y,63,99.67000000000002
2,s,3,16,y,64,100.12800000000004
2,s,3,16,y,65,100.58600000000001
2,s,3,16,y,66,101.04300000000003
2,s,3,16,y,67,101.49400000000003
2,s,3,16,y,68,101.94500000000005
2,s,3,16,y,69,102.39900000000003
2,s,3,16,y,70,102.87700000000004
2,s,3,16,y,71,103.39600000000002
2,s,3,16,y,72,103.94900000000001
2,s,3,16,y,73,104.54200000000003
2,s,3,16,y,74,105.18900000000002
2,s,3,16,y,75,105.89400000000003
2,s,3,16,y,76,106.64000000000004
2,s,3,16,y,77,107.42700000000002
2,s,3,16,y,78,108.24000000000004
2,s,3,16,y,79,109.06400000000002
2,s,3,16,y,80,109.87800000000004
2,s,3,16,y,81,110.67800000000003
2,s,3,16,y,82,111.46800000000002
2,s,3,16,y,83,112.25100000000003
2,s,3,16,y,84,113.02700000000004
2,s,3,16,y,85,113.79300000000003
2,s,3,16,y,86,114.53900000000004
2,s,3,16,y,87,115.25400000000002
2,s,3,16,y,88,115.96300000000002
2,s,3,16,y,89,116.69800000000004
2,s,3,16,y,90,117.49800000000005
2,s,3,16,y,91,118.39700000000005
2,s,3,16,y,92,119.43100000000004
2,s,3,16,y,93,120.66800000000003
2,s,3,16,y,94,122.18000000000004
2,s,3,16,y,95,124.03100000000003
2,s,3,16,y,96,126.22800000000004
2,s,3,16,y,97,128.68200000000002
2,s,3,16,y,98,131.17400000000004
2,s,3,16,y,99,133.33700000000005
2,s,3,16,y,100,134.66200000000003
2,s,3,17,x,1,181.40699999999998
2,s,3,17,x,2,182.14
2,s,3,17,x,3,182.869
2,s,3,17,x,4,183.601
2,s,3,17,x,5,184.32999999999998
2,s,3,17,x,6,185.062
2,s,3,17,x,7,185.79399999999998
2,s,3,17,x,8,186.523
2,s,3,17,x,9,187.255
2,s,3,17,x,10,187.98399999999998
2,s,3,17,x,11,188.716
2,s,3,17,x,12,189.449
2,s,3,17,x,13,190.17700000000002
2,s,3,17,x,14,190.91
2,s,3,17,x,15,191.638
2,s,3,17,x,16,192.37099999999998
2,s,3,17,x,17,193.103
2,s,3,17,x,18,193.832
2,s,3,17,x,19,194.564
2,s,3,17,x,20,195.296
2,s,3,17,x,21,196.025
2,s,3,17,x,22,196.757
2,s,3,17,x,23,197.486
2,s,3,17,x,24,198.21800000000002
2,s,3,17,x,25,198.951
2,s,3,17,x,26,199.68
2,s,3,17,x,27,200.41
2,s,3,17,x,28,201.14
2,s,3,17,x,29,201.87
2,s,3,17,x,30,202.61
2,s,3,17,x,31,203.32999999999998
2,s,3,17,x,32,204.07
2,s,3,17,x,33,204.8
2,s,3,17,x,34,205.53
2,s,3,17,x,35,206.26
2,s,3,17,x,36,206.99
2,s,3,17,x,37,207.72
2,s,3,17,x,38,208.45
2,s,3,17,x,39,209.18
2,s,3,17,x,40,209.91
2,s,3,17,x,41,210.64
2,s,3,17,x,42,211.38
2,s,3,17,x,43,212.1
2,s,3,17,x,44,212.84
2,s,3,17,x,45,213.57
2,s,3,17,x,46,214.3
2,s,3,17,x,47,215.03
2,s,3,17,x,48,215.76
2,s,3,17,x,49,216.49
2,s,3,17,x,50,217.22
2,s,3,17,x,51,217.95
2,s,3,17,x,52,218.68
2,s,3,17,x,53,219.42000000000002
2,s,3,17,x,54,220.14
2,s,3,17,x,55,220.88
2,s,3,17,x,56,221.61
2,s,3,17,x,57,222.34
2,s,3,17,x,58,223.07
2,s,3,17,x,59,223.8
2,s,3,17,x,60,224.53
2,s,3,17,x,61,225.26
2,s,3,17,x,62,225.99
2,s,3,17,x,63,226.72
2,s,3,17,x,64,227.45
2,s,3,17,x,65,228.19
2,s,3,17,x,66,228.91
2,s,3,17,x,67,229.65
2,s,3,17,x,68,230.38
2,s,3,17,x,69,231.11
2,s,3,17,x,70,231.84
2,s,3,17,x,71,232.57
2,s,3,17,x,72,233.3
2,s,3,17,x,73,234.03
2,s,3,17,x,74,234.76
2,s,3,17,x,75,235.49
2,s,3,17,x,76,236.22
2,s,3,17,x,77,236.96
2,s,3,17,x,78,237.69
2,s,3,17,x,79,238.42
2,s,3,17,x,80,239.15
2,s,3,17,x,81,239.88
2,s,3,17,x,82,240.61
2,s,3,17,x,83,241.34
2,s,3,17,x,84,242.07
2,s,3,17,x,85,242.8
2,s,3,17,x,86,243.54
2,s,3,17,x,87,244.26
2,s,3,17,x,88,245
2,s,3,17,x,89,245.73
2,s,3,17,x,90,246.46
2,s,3,17,x,91,247.19
2,s,3,17,x,92,247.92
2,s,3,17,x,93,248.65
2,s,3,17,x,94,249.38
2,s,3,17,x,95,250.11
2,s,3,17,x,96,250.84
2,s,3,17,x,97,251.57
2,s,3,17,x,98,252.31
2,s,3,17,x,99,253.03
2,s,3,17,x,100,253.77
2,s,3,17,y,1,122.42100000000005
2,s,3,17,y,2,121.32200000000003
2,s,3,17,y,3,119.58700000000005
2,s,3,17,y,4,117.63400000000001
2,s,3,17,y,5,115.68800000000005
2,s,3,17,y,6,113.83400000000003
2,s,3,17,y,7,112.09500000000003
2,s,3,17,y,8,110.48500000000001
2,s,3,17,y,9,109.00700000000003
2,s,3,17,y,10,107.64400000000003
2,s,3,17,y,11,106.38600000000002
2,s,3,17,y,12,105.22300000000001
2,s,3,17,y,13,104.16200000000003
2,s,3,17,y,14,103.19900000000001
2,s,3,17,y,15,102.33500000000004
2,s,3,17,y,16,101.56500000000003
2,s,3,17,y,17,100.86400000000003
2,s,3,17,y,18,100.22000000000003
2,s,3,17,y,19,99.62300000000005
2,s,3,17,y,20,99.06000000000003
2,s,3,17,y,21,98.52500000000003
2,s,3,17,y,22,98.01600000000002
2,s,3,17,y,23,97.52800000000002
2,s,3,17,y,24,97.06000000000003
2,s,3,17,y,25,96.61600000000004
2,s,3,17,y,26,96.19900000000001
2,s,3,17,y,27,95.80900000000003
2,s,3,17,y,28,95.44300000000004
2,s,3,17,y,29,95.10400000000004
2,s,3,17,y,30,94.80600000000004
2,s,3,17,y,31,94.53800000000001
2,s,3,17,y,32,94.30100000000004
2,s,3,17,y,33,94.08400000000003
2,s,3,17,y,34,93.89000000000004
2,s,3,17,y,35,93.71800000000002
2,s,3,17,y,36,93.56500000000003
2,s,3,17,y,37,93.42600000000004
2,s,3,17,y,38,93.30400000000003
2,s,3,17,y,39,93.20200000000003
2,s,3,17,y,40,93.11400000000003
2,s,3,17,y,41,93.02900000000002
2,s,3,17,y,42,92.95100000000002
2,s,3,17,y,43,92.87300000000005
2,s,3,17,y,44,92.81200000000001
2,s,3,17,y,45,92.78900000000004
2,s,3,17,y,46,92.82300000000004
2,s,3,17,y,47,92.91400000000004
2,s,3,17,y,48,93.04000000000002
2,s,3,17,y,49,93.17900000000003
2,s,3,17,y,50,93.31800000000004
2,s,3,17,y,51,93.45000000000005
2,s,3,17,y,52,93.57900000000004
2,s,3,17,y,53,93.72100000000003
2,s,3,17,y,54,93.90400000000002
2,s,3,17,y,55,94.18500000000003
2,s,3,17,y,56,94.59900000000005
2,s,3,17,y,57,95.12100000000004
2,s,3,17,y,58,95.71100000000001
2,s,3,17,y,59,96.33500000000004
2,s,3,17,y,60,96.99200000000002
2,s,3,17,y,61,97.70400000000004
2,s,3,17,y,62,98.47400000000005
2,s,3,17,y,63,99.28700000000003
2,s,3,17,y,64,100.11800000000005
2,s,3,17,y,65,100.95200000000003
2,s,3,17,y,66,101.78200000000004
2,s,3,17,y,67,102.60600000000005
2,s,3,17,y,68,103.42000000000002
2,s,3,17,y,69,104.22300000000001
2,s,3,17,y,70,105.02300000000002
2,s,3,17,y,71,105.81700000000004
2,s,3,17,y,72,106.59600000000003
2,s,3,17,y,73,107.33500000000004
2,s,3,17,y,74,108.00600000000003
2,s,3,17,y,75,108.60000000000002
2,s,3,17,y,76,109.13900000000004
2,s,3,17,y,77,109.65400000000002
2,s,3,17,y,78,110.15900000000005
2,s,3,17,y,79,110.65700000000004
2,s,3,17,y,80,111.14600000000002
2,s,3,17,y,81,111.61300000000003
2,s,3,17,y,82,112.07100000000003
2,s,3,17,y,83,112.53200000000004
2,s,3,17,y,84,113.02400000000003
2,s,3,17,y,85,113.55200000000002
2,s,3,17,y,86,114.12500000000003
2,s,3,17,y,87,114.73600000000005
2,s,3,17,y,88,115.38600000000002
2,s,3,17,y,89,116.08800000000002
2,s,3,17,y,90,116.84800000000001
2,s,3,17,y,91,117.69500000000005
2,s,3,17,y,92,118.67100000000005
